Timestamp,"Have you been scammed before? 
Pernahkah ada di tipu secara online sebelum ini?","What is your age group?
Apakah kumpulan umur anda?","What is your gender?
Apakah jantina anda?","What is your highest level of education?
Apakah tahap pendidikan tertinggi anda?","What is your employment status?
Apakah status pekerjaan anda?","How much is your income?
Berapakah gaji anda?
(Ex : 1000)","How often do you use the internet?
Berapa kerapkah anda menggunakan internet?","What type of online platforms do you use most frequently? 
Apakah jenis platform dalam talian yang paling kerap digunakan oleh anda?","On average how many hours do you spend online daily? (Enter a number only)
Anggaran, berapa jam anda meluangkan masa dalam talian setiap hari? (Masukkan nombor sahaja)  ","How many times do you usually interact with strangers online?
Berapa kali anda biasanya berinteraksi dengan orang yang tidak dikenali dalam talian?","On average, how many online transactions do you complete per month? (Enter a number only)
Secara purata, berapa banyak transaksi dalam talian yang anda lengkapkan setiap bulan? (Masukkan nombor sahaja)  ","How many different social media account do you actively use? (Enter a number only)
Berapa banyak akaun media sosial yang anda gunakan secara aktif? (Masukkan nombor sahaja)  ","How many email accounts do you have? (Enter a number only)
Berapa banyak akaun emel yang anda gunakan? (Masukkan nombor sahaja)  ","Do you usually share your personal information online?
(Example : Name, Phone Number)
Adakah anda biasanya berkongsi maklumat peribadi anda dalam talian?
(Contoh : Nama, Nombor Telefon)  ","How many different password do you have? (Enter a number only)
Berapa banyak kata laluan berbeza yang anda ada? (Masukkan nombor sahaja)  ","How many times have you downloaded something not from a trusted source in the past month?
(Trusted source for example are Google Play Store and Apple Store)
Berapa kali anda telah memuat turun sesuatu yang bukan daripada sumber yang dipercayai pada beberapa bulan lalu? 
(Sumber yang dipercayai contohnya ialah Google Play Store dan Apple Store) 
(EX: 3)","When you receive suspicious email or call what do you usually do?
Apabila anda menerima e-mel atau panggilan yang mencurigakan, apakah yang biasa anda lakukan?","How many online subscriptions do you currently have? (Enter a number only) 
Berapa banyak langganan dalam talian yang anda miliki sekarang? (Masukkan nombor sahaja) ","Do you usually read reviews before you buy something?
Adakah anda biasanya membaca ulasan sebelum anda membeli sesuatu?","How much are you willing to spend on a single online transactions?
Berapa banyak yang anda sanggup belanjakan untuk satu transaksi dalam talian? (Ex : 150) "
1/9/2025 23:31:05,Yes | Ya,26-35,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,1,Rarely | Jarang,Online banking | Perbankan atas talian,1,Never | Tidak Pernah,1,1,1,Yes | Ya,1,1,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,1,Yes | Ya,1
1/9/2025 23:31:09,Yes | Ya,18-25,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,500,Daily | Harian,Social media | Sosial media,16,Frequently | Kerap,8,4,6,No | Tidak,3,1,Ignore It | Abaikan,1,Yes | Ya,5000
1/9/2025 23:31:13,No | Tidak,18-25,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,-,Daily | Harian,Social media | Sosial media,8,Rarely | Jarang,20,6,4,No | Tidak,5,3,Delete it / Block | Sekat,2,Yes | Ya,250
1/9/2025 23:31:17,No | Tidak,18-25,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Self-Employed | Bekerja Sendiri,1356,Weekly | Mingguan,E-commerce | E-perdagangan,4,Rarely | Jarang,17,2,1,No | Tidak,1,0,Delete it / Block | Sekat,1,Yes | Ya,190
1/9/2025 23:31:21,No | Tidak,18-25,Male | Lelaki,Secondary School | Sekolah Menengah,Self-Employed | Bekerja Sendiri,1689,Daily | Harian,E-commerce | E-perdagangan,4,Rarely | Jarang,14,2,1,No | Tidak,2,0,Delete it / Block | Sekat,1,Yes | Ya,100
1/9/2025 23:31:24,No | Tidak,36-45,Female | Perempuan,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2910,Weekly | Mingguan,E-commerce | E-perdagangan,4,Never | Tidak Pernah,4,1,1,No | Tidak,1,0,Delete it / Block | Sekat,2,Yes | Ya,80
1/9/2025 23:31:28,No | Tidak,26-35,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1670,Weekly | Mingguan,E-commerce | E-perdagangan,4,Rarely | Jarang,21,3,1,No | Tidak,2,0,Delete it / Block | Sekat,2,Yes | Ya,200
1/9/2025 23:31:32,No | Tidak,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3256,Daily | Harian,Social media | Sosial media,5,Rarely | Jarang,17,4,2,No | Tidak,3,0,Ignore It | Abaikan,2,Yes | Ya,100
1/9/2025 23:31:36,Yes | Ya,18-25,Male | Lelaki,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),4900,Daily | Harian,Social media | Sosial media,16,Never | Tidak Pernah,65,9,3,Yes | Ya,1,2,Ignore It | Abaikan,4,No | Tidak,1000
1/9/2025 23:31:40,No | Tidak,Above 45 | Lebih daripada 45,Male | Lelaki,Secondary School | Sekolah Menengah,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2180,Weekly | Mingguan,Online banking | Perbankan atas talian,6,Rarely | Jarang,18,3,1,No | Tidak,3,0,Delete it / Block | Sekat,3,Yes | Ya,100
1/9/2025 23:31:43,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Foundation / Matriculation | Asasi / Matriks,Retired | Bersara,700,Weekly | Mingguan,Social media | Sosial media,5,Rarely | Jarang,16,5,3,No | Tidak,3,0,Delete it / Block | Sekat,2,Yes | Ya,100
1/9/2025 23:31:47,Yes | Ya,Above 45 | Lebih daripada 45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,2800,Daily | Harian,Social media | Sosial media,12,Never | Tidak Pernah,120,6,3,No | Tidak,1,2,Ignore It | Abaikan,4,No | Tidak,150
1/9/2025 23:31:51,No | Tidak,36-45,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1890,Weekly | Mingguan,E-commerce | E-perdagangan,3,Never | Tidak Pernah,23,2,1,No | Tidak,1,0,Delete it / Block | Sekat,2,Yes | Ya,210
1/9/2025 23:31:55,Yes | Ya,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),5000,Daily | Harian,Social media | Sosial media,6,Rarely | Jarang,60,3,3,Yes | Ya,1,2,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,No | Tidak,200
1/9/2025 23:31:59,No | Tidak,26-35,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2189,Weekly | Mingguan,E-commerce | E-perdagangan,4,Rarely | Jarang,14,3,2,No | Tidak,3,0,Delete it / Block | Sekat,3,Yes | Ya,210
1/9/2025 23:32:02,Yes | Ya,Above 45 | Lebih daripada 45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3560,Daily | Harian,Social media | Sosial media,7,Occasionally | Kadang-kadang,40,2,2,Yes | Ya,1,2,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,No | Tidak,150
1/9/2025 23:32:06,Yes | Ya,26-35,Female | Perempuan,Diploma,Self-Employed | Bekerja Sendiri,2000,Daily | Harian,Social media | Sosial media,8,Rarely | Jarang,40,4,2,Yes | Ya,1,2,Respond and ask for more information | Balas dan minta lebih banyak maklumat,1,No | Tidak,150
1/9/2025 23:32:10,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),7890,Weekly | Mingguan,Online banking | Perbankan atas talian,5,Never | Tidak Pernah,30,4,3,No | Tidak,2,0,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,3,Yes | Ya,300
1/9/2025 23:32:14,Yes | Ya,Above 45 | Lebih daripada 45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3800,Daily | Harian,Social media | Sosial media,6,Occasionally | Kadang-kadang,48,2,2,Yes | Ya,1,3,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,No | Tidak,300
1/9/2025 23:32:18,No | Tidak,36-45,Female | Perempuan,Diploma,Self-Employed | Bekerja Sendiri,3260,Daily | Harian,Social media | Sosial media,4,Never | Tidak Pernah,25,2,2,No | Tidak,2,0,Delete it / Block | Sekat,1,Yes | Ya,90
1/9/2025 23:32:22,Yes | Ya,26-35,Female | Perempuan,Diploma,Self-Employed | Bekerja Sendiri,1900,Ocassionally | Kadang - Kadang,E-commerce | E-perdagangan,5,Frequently | Kerap,48,2,2,Yes | Ya,1,2,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,2,No | Tidak,200
1/9/2025 23:32:26,Yes | Ya,Above 45 | Lebih daripada 45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),4700,Daily | Harian,Social media | Sosial media,6,Rarely | Jarang,50,2,3,Yes | Ya,1,3,Ignore It | Abaikan,2,No | Tidak,400
1/9/2025 23:32:29,Yes | Ya,26-35,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2300,Daily | Harian,Social media | Sosial media,4,Frequently | Kerap,21,4,1,Yes | Ya,1,5,Respond and ask for more information | Balas dan minta lebih banyak maklumat,1,No | Tidak,100
1/9/2025 23:32:33,Yes | Ya,Above 45 | Lebih daripada 45,Male | Lelaki,Diploma,Retired | Bersara,0,Daily | Harian,Social media | Sosial media,12,Frequently | Kerap,60,2,1,Yes | Ya,1,3,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,No | Tidak,200
1/9/2025 23:32:37,Yes | Ya,26-35,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,3900,Weekly | Mingguan,E-commerce | E-perdagangan,3,Frequently | Kerap,23,3,1,Yes | Ya,1,6,Delete it / Block | Sekat,4,No | Tidak,300
1/9/2025 23:32:41,Yes | Ya,36-45,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3400,Daily | Harian,Social media | Sosial media,5,Rarely | Jarang,51,2,2,Yes | Ya,1,2,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,3,No | Tidak,200
1/9/2025 23:32:44,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),6000,Daily | Harian,Social media | Sosial media,4,Never | Tidak Pernah,3,1,2,No | Tidak,1,0,Ignore It | Abaikan,0,Yes | Ya,200
1/9/2025 23:32:48,No | Tidak,18-25,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,8,Occasionally | Kadang-kadang,6,4,3,No | Tidak,1,2,Delete it / Block | Sekat,1,Yes | Ya,10
1/9/2025 23:32:52,Yes | Ya,18-25,Male | Lelaki,Secondary School | Sekolah Menengah,Self-Employed | Bekerja Sendiri,50,Daily | Harian,Social media | Sosial media,10,Frequently | Kerap,5,3,3,No | Tidak,6,3,Respond and ask for more information | Balas dan minta lebih banyak maklumat,0,Yes | Ya,1000
1/9/2025 23:32:56,Yes | Ya,18-25,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,10,Occasionally | Kadang-kadang,60,3,2,Yes | Ya,3,2,Delete it / Block | Sekat,3,Yes | Ya,50
1/9/2025 23:33:00,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Diploma,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,5,Never | Tidak Pernah,6,1,2,No | Tidak,2,0,Delete it / Block | Sekat,0,Yes | Ya,200
1/9/2025 23:33:03,No | Tidak,18-25,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,10,Rarely | Jarang,60,4,4,No | Tidak,4,0,Ignore It | Abaikan,2,Yes | Ya,500
1/9/2025 23:33:07,Yes | Ya,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2800,Daily | Harian,Social media | Sosial media,6,Occasionally | Kadang-kadang,40,4,3,Yes | Ya,1,2,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,2,No | Tidak,120
1/9/2025 23:33:11,Yes | Ya,26-35,Female | Perempuan,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3000,Daily | Harian,Social media | Sosial media,7,Frequently | Kerap,70,5,2,Yes | Ya,1,3,Respond and ask for more information | Balas dan minta lebih banyak maklumat,4,No | Tidak,1200
1/9/2025 23:33:15,Yes | Ya,36-45,Male | Lelaki,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),6000,Daily | Harian,E-commerce | E-perdagangan,13,Frequently | Kerap,120,5,3,Yes | Ya,1,5,Respond and ask for more information | Balas dan minta lebih banyak maklumat,5,No | Tidak,1000
1/9/2025 23:33:18,Yes | Ya,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1600,Daily | Harian,Social media | Sosial media,6,Occasionally | Kadang-kadang,60,3,3,Yes | Ya,1,2,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,No | Tidak,150
1/9/2025 23:33:22,No | Tidak,Above 45 | Lebih daripada 45,Male | Lelaki,Diploma,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,4,Never | Tidak Pernah,4,1,2,No | Tidak,2,0,Ignore It | Abaikan,1,Yes | Ya,200
1/9/2025 23:33:26,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),5000,Daily | Harian,Social media | Sosial media,2,Never | Tidak Pernah,0,1,3,No | Tidak,2,0,Delete it / Block | Sekat,0,Yes | Ya,100
1/9/2025 23:33:30,No | Tidak,Above 45 | Lebih daripada 45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),5000,Daily | Harian,Social media | Sosial media,3,Never | Tidak Pernah,0,1,2,No | Tidak,1,0,Ignore It | Abaikan,0,Yes | Ya,200
1/9/2025 23:33:34,Yes | Ya,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,3000,Daily | Harian,Social media | Sosial media,6,Occasionally | Kadang-kadang,60,3,2,Yes | Ya,1,2,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,1,No | Tidak,200
1/9/2025 23:33:38,Yes | Ya,26-35,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2200,Daily | Harian,E-commerce | E-perdagangan,12,Frequently | Kerap,60,4,3,Yes | Ya,1,2,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,No | Tidak,1000
1/9/2025 23:33:41,Yes | Ya,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3400,Daily | Harian,E-commerce | E-perdagangan,12,Frequently | Kerap,30,3,2,Yes | Ya,1,2,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,1,No | Tidak,150
1/9/2025 23:33:45,Yes | Ya,36-45,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Self-Employed | Bekerja Sendiri,1000,Daily | Harian,E-commerce | E-perdagangan,6,Frequently | Kerap,80,3,2,Yes | Ya,1,3,Respond and ask for more information | Balas dan minta lebih banyak maklumat,1,No | Tidak,150
1/9/2025 23:33:49,Yes | Ya,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3000,Daily | Harian,Social media | Sosial media,9,Occasionally | Kadang-kadang,60,3,2,Yes | Ya,1,2,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,2,No | Tidak,200
1/9/2025 23:33:53,No | Tidak,36-45,Female | Perempuan,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),5000,Daily | Harian,Social media | Sosial media,2,Never | Tidak Pernah,3,1,2,No | Tidak,1,0,Delete it / Block | Sekat,0,Yes | Ya,200
1/9/2025 23:33:57,No | Tidak,18-25,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,4,Never | Tidak Pernah,4,1,2,No | Tidak,1,0,Ignore It | Abaikan,1,Yes | Ya,100
1/9/2025 23:34:01,Yes | Ya,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),4000,Daily | Harian,Social media | Sosial media,8,Frequently | Kerap,40,4,2,Yes | Ya,1,2,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,No | Tidak,1000
1/9/2025 23:34:04,No | Tidak,26-35,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),5000,Daily | Harian,Social media | Sosial media,4,Never | Tidak Pernah,12,1,1,No | Tidak,1,0,Delete it / Block | Sekat,1,Yes | Ya,150
1/9/2025 23:34:08,No | Tidak,18-25,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,2,Never | Tidak Pernah,4,1,2,No | Tidak,2,0,Delete it / Block | Sekat,2,Yes | Ya,200
1/9/2025 23:34:12,No | Tidak,26-35,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),4000,Daily | Harian,Social media | Sosial media,6,Never | Tidak Pernah,2,1,3,No | Tidak,1,0,Delete it / Block | Sekat,0,Yes | Ya,100
1/9/2025 23:34:16,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Unemployed | Tidak Bekerja,0,Daily | Harian,Social media | Sosial media,1,Never | Tidak Pernah,0,1,2,No | Tidak,1,0,Ignore It | Abaikan,0,Yes | Ya,50
1/9/2025 23:34:20,Yes | Ya,18-25,Male | Lelaki,Diploma,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,8,Rarely | Jarang,8,5,4,Yes | Ya,1,3,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,No | Tidak,500
1/9/2025 23:34:24,Yes | Ya,Above 45 | Lebih daripada 45,Male | Lelaki,Secondary School | Sekolah Menengah,Retired | Bersara,0,Daily | Harian,Social media | Sosial media,10,Frequently | Kerap,5,4,4,Yes | Ya,1,5,Respond and ask for more information | Balas dan minta lebih banyak maklumat,4,No | Tidak,600
1/9/2025 23:34:27,Yes | Ya,18-25,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2000,Daily | Harian,Social media | Sosial media,10,Frequently | Kerap,6,5,5,Yes | Ya,1,6,Respond and ask for more information | Balas dan minta lebih banyak maklumat,4,No | Tidak,700
1/9/2025 23:34:31,Yes | Ya,18-25,Male | Lelaki,Secondary School | Sekolah Menengah,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1800,Daily | Harian,Social media | Sosial media,11,Frequently | Kerap,5,5,4,Yes | Ya,1,6,Respond and ask for more information | Balas dan minta lebih banyak maklumat,5,No | Tidak,600
1/9/2025 23:34:35,Yes | Ya,26-35,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1600,Daily | Harian,Social media | Sosial media,8,Occasionally | Kadang-kadang,50,3,2,Yes | Ya,1,4,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,No | Tidak,100
1/9/2025 23:34:39,Yes | Ya,18-25,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2300,Daily | Harian,Social media | Sosial media,5,Occasionally | Kadang-kadang,40,3,2,Yes | Ya,1,4,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,2,No | Tidak,200
1/9/2025 23:34:43,Yes | Ya,26-35,Female | Perempuan,Diploma,Self-Employed | Bekerja Sendiri,2000,Daily | Harian,E-commerce | E-perdagangan,9,Frequently | Kerap,60,3,1,Yes | Ya,1,3,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,3,No | Tidak,100
1/9/2025 23:34:46,No | Tidak,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3200,Daily | Harian,Social media | Sosial media,6,Never | Tidak Pernah,40,2,2,No | Tidak,3,0,Delete it / Block | Sekat,2,Yes | Ya,120
1/9/2025 23:35:04,Yes | Ya,18-25,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,0,Daily | Harian,Gaming | Permainan,10,Rarely | Jarang,20,3,4,No | Tidak,2,4,Ignore It | Abaikan,0,No | Tidak,1000
1/9/2025 23:37:11,No | Tidak,36-45,Female | Perempuan,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),8000,Daily | Harian,Social media | Sosial media,6,Rarely | Jarang,60,2,2,No | Tidak,2,0,Delete it / Block | Sekat,2,Yes | Ya,500
1/9/2025 23:37:14,No | Tidak,26-35,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),4500,Daily | Harian,E-commerce | E-perdagangan,4,Never | Tidak Pernah,40,3,2,No | Tidak,2,0,Ignore It | Abaikan,1,Yes | Ya,200
1/9/2025 23:37:18,No | Tidak,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,3200,Daily | Harian,Social media | Sosial media,7,Never | Tidak Pernah,40,2,2,No | Tidak,2,0,Delete it / Block | Sekat,1,Yes | Ya,300
1/9/2025 23:37:22,No | Tidak,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),5000,Daily | Harian,Social media | Sosial media,5,Rarely | Jarang,50,3,2,No | Tidak,2,0,Delete it / Block | Sekat,1,Yes | Ya,600
1/9/2025 23:37:26,No | Tidak,36-45,Female | Perempuan,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),4800,Daily | Harian,Social media | Sosial media,6,Never | Tidak Pernah,45,3,2,No | Tidak,2,0,Delete it / Block | Sekat,1,Yes | Ya,1000
1/9/2025 23:37:30,Yes | Ya,18-25,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2300,Weekly | Mingguan,Online banking | Perbankan atas talian,4,Frequently | Kerap,23,3,2,Yes | Ya,1,5,Respond and ask for more information | Balas dan minta lebih banyak maklumat,3,No | Tidak,20
1/9/2025 23:37:34,Yes | Ya,26-35,Female | Perempuan,Foundation / Matriculation | Asasi / Matriks,Student | Pelajar,600,Daily | Harian,Social media | Sosial media,3,Occasionally | Kadang-kadang,12,3,1,Yes | Ya,2,4,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,4,No | Tidak,40
1/9/2025 23:37:38,Yes | Ya,26-35,Male | Lelaki,Diploma,Self-Employed | Bekerja Sendiri,1879,Weekly | Mingguan,E-commerce | E-perdagangan,3,Occasionally | Kadang-kadang,23,2,2,Yes | Ya,2,5,Respond and ask for more information | Balas dan minta lebih banyak maklumat,3,No | Tidak,30
1/9/2025 23:37:42,Yes | Ya,18-25,Female | Perempuan,Foundation / Matriculation | Asasi / Matriks,Student | Pelajar,790,Daily | Harian,Social media | Sosial media,3,Frequently | Kerap,15,4,2,Yes | Ya,3,6,Respond and ask for more information | Balas dan minta lebih banyak maklumat,4,No | Tidak,50
1/9/2025 23:37:46,Yes | Ya,36-45,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3210,Ocassionally | Kadang - Kadang,E-commerce | E-perdagangan,3,Frequently | Kerap,21,2,3,Yes | Ya,2,6,Respond and ask for more information | Balas dan minta lebih banyak maklumat,3,No | Tidak,20
1/9/2025 23:37:49,No | Tidak,18-25,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,900,Daily | Harian,Social media | Sosial media,4,Never | Tidak Pernah,17,3,2,No | Tidak,3,0,Delete it / Block | Sekat,2,Yes | Ya,100
1/9/2025 23:37:53,No | Tidak,26-35,Female | Perempuan,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2156,Ocassionally | Kadang - Kadang,Online banking | Perbankan atas talian,5,Never | Tidak Pernah,16,4,3,No | Tidak,4,0,Delete it / Block | Sekat,3,Yes | Ya,200
1/9/2025 23:37:57,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Retired | Bersara,670,Ocassionally | Kadang - Kadang,Social media | Sosial media,4,Never | Tidak Pernah,5,1,1,No | Tidak,1,0,Delete it / Block | Sekat,2,Yes | Ya,200
1/9/2025 23:38:01,No | Tidak,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,1987,Weekly | Mingguan,E-commerce | E-perdagangan,5,Never | Tidak Pernah,12,3,3,No | Tidak,3,0,Delete it / Block | Sekat,1,Yes | Ya,50
1/9/2025 23:38:05,No | Tidak,26-35,Male | Lelaki,Diploma,Self-Employed | Bekerja Sendiri,3200,Daily | Harian,E-commerce | E-perdagangan,3,Rarely | Jarang,21,3,3,No | Tidak,3,0,Delete it / Block | Sekat,2,Yes | Ya,109
1/9/2025 23:38:09,Yes | Ya,Above 45 | Lebih daripada 45,Female | Perempuan,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),5000,Weekly | Mingguan,E-commerce | E-perdagangan,6,Occasionally | Kadang-kadang,6,1,1,Yes | Ya,1,3,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,1,Yes | Ya,450
1/9/2025 23:38:12,Yes | Ya,26-35,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3000,Weekly | Mingguan,Social media | Sosial media,7,Occasionally | Kadang-kadang,6,23,2,Yes | Ya,2,3,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,2,Yes | Ya,300
